Season,Round,Season_Round,Grand_Prix,Driver,Team,Status,Completed_Laps,Max_Laps,Race_Position,Pole_Race_Time,Total_Race_Time,Normalised_Race_Pole_Gap
2019,21,2019-21,Abu Dhabi Grand Prix,RUS,Williams,+1 Lap,54,55,17,5645.714999,5849.860092,0.036159298
2019,21,2019-21,Abu Dhabi Grand Prix,GAS,Racing Bulls,+2 Laps,53,55,18,5645.714999,5682.079056,0.006441001
2019,21,2019-21,Abu Dhabi Grand Prix,KUB,Williams,+2 Laps,53,55,19,5645.714999,5883.415377,0.042102794
2019,21,2019-21,Abu Dhabi Grand Prix,STR,Aston Martin,Brakes,45,55,20,5645.714999,5882.468777,0.041935127
2020,1,2020-01,Austrian Grand Prix,BOT,Mercedes,Finished,67,68,1,5255.174985,5255.174985,0
2020,1,2020-01,Austrian Grand Prix,LEC,Ferrari,Finished,66,68,2,5255.174985,5260.464545,0.001006543
2020,1,2020-01,Austrian Grand Prix,NOR,McLaren,Finished,66,68,3,5255.174985,5264.749575,0.001821936
2020,1,2020-01,Austrian Grand Prix,HAM,Mercedes,Finished,66,68,4,5255.174985,5263.723393,0.001626665
2020,1,2020-01,Austrian Grand Prix,SAI,McLaren,Finished,66,68,5,5255.174985,5266.817393,0.002215418
2020,1,2020-01,Austrian Grand Prix,PER,Aston Martin,Finished,66,68,6,5255.174985,5269.378727,0.00270281
2020,1,2020-01,Austrian Grand Prix,GAS,Racing Bulls,Finished,66,68,7,5255.174985,5272.506727,0.003298033
2020,1,2020-01,Austrian Grand Prix,OCO,Alpine,Finished,66,68,8,5255.174985,5270.018545,0.002824561
2020,1,2020-01,Austrian Grand Prix,GIO,Kick Sauber,Finished,66,68,9,5255.174985,5273.970787,0.003576627
2020,1,2020-01,Austrian Grand Prix,VET,Ferrari,Finished,66,68,10,5255.174985,5279.715757,0.00466983
2020,1,2020-01,Austrian Grand Prix,LAT,Williams,Finished,66,68,11,5255.174985,5281.207636,0.004953717
2020,1,2020-01,Austrian Grand Prix,KVY,Racing Bulls,Suspension,64,68,12,5255.174985,5301.443625,0.008804396
2020,1,2020-01,Austrian Grand Prix,ALB,Red Bull Racing,Electronics,62,68,13,5255.174985,5320.542645,0.012438722
2020,1,2020-01,Austrian Grand Prix,RAI,Kick Sauber,Wheel,48,68,14,5255.174985,,
2020,1,2020-01,Austrian Grand Prix,RUS,Williams,Fuel pressure,44,68,15,5255.174985,,
2020,1,2020-01,Austrian Grand Prix,GRO,Haas F1 Team,Brakes,44,68,16,5255.174985,,
2020,1,2020-01,Austrian Grand Prix,MAG,Haas F1 Team,Brakes,19,68,17,5255.174985,,
2020,1,2020-01,Austrian Grand Prix,STR,Aston Martin,Engine,15,68,18,5255.174985,,
2020,1,2020-01,Austrian Grand Prix,RIC,Alpine,Overheating,12,68,19,5255.174985,,
2020,1,2020-01,Austrian Grand Prix,VER,Red Bull Racing,Electronics,10,68,20,5255.174985,,
2020,2,2020-02,Styrian Grand Prix,HAM,Mercedes,Finished,71,71,1,4970.682999,4970.682999,0
2020,2,2020-02,Styrian Grand Prix,BOT,Mercedes,Finished,71,71,2,4970.682999,4984.401999,0.002759983
2020,2,2020-02,Styrian Grand Prix,VER,Red Bull Racing,Finished,71,71,3,4970.682999,5004.380999,0.00677935
2020,2,2020-02,Styrian Grand Prix,ALB,Red Bull Racing,Finished,71,71,4,4970.682999,5015.082999,0.008932374
2020,2,2020-02,Styrian Grand Prix,NOR,McLaren,Finished,71,71,5,4970.682999,5032.152999,0.01236651
2020,2,2020-02,Styrian Grand Prix,PER,Aston Martin,Finished,71,71,6,4970.682999,5033.069999,0.012550991
2020,2,2020-02,Styrian Grand Prix,STR,Aston Martin,Finished,71,71,7,4970.682999,5033.135999,0.012564269
2020,2,2020-02,Styrian Grand Prix,RIC,Alpine,Finished,71,71,8,4970.682999,5033.273999,0.012592032
2020,2,2020-02,Styrian Grand Prix,SAI,McLaren,+1 Lap,70,71,9,4970.682999,5061.0078,0.018171507
2020,2,2020-02,Styrian Grand Prix,KVY,Racing Bulls,+1 Lap,70,71,10,4970.682999,5072.375914,0.02045854
2020,2,2020-02,Styrian Grand Prix,RAI,Kick Sauber,+1 Lap,70,71,11,4970.682999,5080.356314,0.022064033
2020,2,2020-02,Styrian Grand Prix,MAG,Haas F1 Team,+1 Lap,70,71,12,4970.682999,5080.631185,0.022119332
2020,2,2020-02,Styrian Grand Prix,GRO,Haas F1 Team,+1 Lap,70,71,13,4970.682999,5081.183971,0.022230541
2020,2,2020-02,Styrian Grand Prix,GIO,Kick Sauber,+1 Lap,70,71,14,4970.682999,5086.0069,0.023200816
2020,2,2020-02,Styrian Grand Prix,GAS,Racing Bulls,+1 Lap,70,71,15,4970.682999,5101.015285,0.026220197
2020,2,2020-02,Styrian Grand Prix,RUS,Williams,+2 Laps,69,71,16,4970.682999,5116.97,0.02942996
2020,2,2020-02,Styrian Grand Prix,LAT,Williams,+2 Laps,69,71,17,4970.682999,5047.848927,0.01552421
2020,2,2020-02,Styrian Grand Prix,OCO,Alpine,Overheating,25,71,18,4970.682999,,
2020,2,2020-02,Styrian Grand Prix,LEC,Ferrari,Collision damage,4,71,19,4970.682999,,
2020,2,2020-02,Styrian Grand Prix,VET,Ferrari,Collision damage,1,71,20,4970.682999,,
2020,3,2020-03,Hungarian Grand Prix,HAM,Mercedes,Finished,70,70,1,5772.473,5772.473,0
2020,3,2020-03,Hungarian Grand Prix,VER,Red Bull Racing,Finished,70,70,2,5772.473,5781.174999,0.001507499
2020,3,2020-03,Hungarian Grand Prix,BOT,Mercedes,Finished,70,70,3,5772.473,5781.924999,0.001637426
2020,3,2020-03,Hungarian Grand Prix,STR,Aston Martin,Finished,70,70,4,5772.473,5830.051999,0.009974754
2020,3,2020-03,Hungarian Grand Prix,ALB,Red Bull Racing,Finished,70,70,5,5772.473,5850.789,0.013567149
2020,3,2020-03,Hungarian Grand Prix,VET,Ferrari,+1 Lap,69,70,6,5772.473,5861.699565,0.015457251
2020,3,2020-03,Hungarian Grand Prix,PER,Aston Martin,+1 Lap,69,70,7,5772.473,5862.854057,0.015657251
2020,3,2020-03,Hungarian Grand Prix,RIC,Alpine,+1 Lap,69,70,8,5772.473,5863.817826,0.01582421
2020,3,2020-03,Hungarian Grand Prix,SAI,McLaren,+1 Lap,69,70,9,5772.473,5878.445797,0.018358301
2020,3,2020-03,Hungarian Grand Prix,MAG,Haas F1 Team,+1 Lap,69,70,10,5772.473,5876.343768,0.017994154
2020,3,2020-03,Hungarian Grand Prix,LEC,Ferrari,+1 Lap,69,70,11,5772.473,5897.207826,0.021608559
2020,3,2020-03,Hungarian Grand Prix,KVY,Racing Bulls,+1 Lap,69,70,12,5772.473,5902.13826,0.022462688
2020,3,2020-03,Hungarian Grand Prix,NOR,McLaren,+1 Lap,69,70,13,5772.473,5902.88797,0.022592565
2020,3,2020-03,Hungarian Grand Prix,OCO,Alpine,+1 Lap,69,70,14,5772.473,5903.776666,0.022746519
2020,3,2020-03,Hungarian Grand Prix,RAI,Kick Sauber,+1 Lap,69,70,15,5772.473,5910.513913,0.023913652
2020,3,2020-03,Hungarian Grand Prix,GRO,Haas F1 Team,+1 Lap,69,70,16,5772.473,5909.315797,0.023706096
2020,3,2020-03,Hungarian Grand Prix,GIO,Kick Sauber,+1 Lap,69,70,17,5772.473,5931.443913,0.027539481
2020,3,2020-03,Hungarian Grand Prix,RUS,Williams,+1 Lap,69,70,18,5772.473,5932.595362,0.027738954
2020,3,2020-03,Hungarian Grand Prix,LAT,Williams,+5 Laps,65,70,19,5772.473,6050.613692,0.048183975
2020,3,2020-03,Hungarian Grand Prix,GAS,Racing Bulls,Engine,15,70,20,5772.473,,
2020,4,2020-04,British Grand Prix,HAM,Mercedes,Finished,52,52,1,4346.144999,4346.144999,0
2020,4,2020-04,British Grand Prix,VER,Red Bull Racing,Finished,52,52,2,4346.144999,4359.428999,0.003056502
2020,4,2020-04,British Grand Prix,LEC,Ferrari,Finished,52,52,3,4346.144999,4531.553,0.042660335
2020,4,2020-04,British Grand Prix,RIC,Alpine,Finished,52,52,4,4346.144999,4682.002,0.077276989
2020,4,2020-04,British Grand Prix,NOR,McLaren,Finished,52,52,5,4346.144999,4685.332999,0.078043416
2020,4,2020-04,British Grand Prix,OCO,Alpine,Finished,52,52,6,4346.144999,4688.460999,0.078763134
2020,4,2020-04,British Grand Prix,GAS,Racing Bulls,Finished,52,52,7,4346.144999,4693.775999,0.079986057
2020,4,2020-04,British Grand Prix,ALB,Red Bull Racing,Finished,52,52,8,4346.144999,4543.524999,0.04541496
2020,4,2020-04,British Grand Prix,STR,Aston Martin,Finished,52,52,9,4346.144999,4699.445999,0.081290661
2020,4,2020-04,British Grand Prix,VET,Ferrari,Finished,52,52,10,4346.144999,4703.922999,0.082320769
2020,4,2020-04,British Grand Prix,BOT,Mercedes,Finished,52,52,11,4346.144999,4391.509999,0.010437986
2020,4,2020-04,British Grand Prix,RUS,Williams,Finished,52,52,12,4346.144999,4562.361999,0.049749146
2020,4,2020-04,British Grand Prix,SAI,McLaren,Finished,52,52,13,4346.144999,4716.174999,0.085139819
2020,4,2020-04,British Grand Prix,GIO,Kick Sauber,Finished,52,52,14,4346.144999,4711.443999,0.084051268
2020,4,2020-04,British Grand Prix,LAT,Williams,Finished,52,52,15,4346.144999,4565.457,0.050461271
2020,4,2020-04,British Grand Prix,GRO,Haas F1 Team,Finished,52,52,16,4346.144999,4568.234999,0.051100458
2020,4,2020-04,British Grand Prix,RAI,Kick Sauber,+1 Lap,51,52,17,4346.144999,4485.566901,0.032079441
2020,4,2020-04,British Grand Prix,KVY,Racing Bulls,Accident,11,52,18,4346.144999,,
2020,4,2020-04,British Grand Prix,MAG,Haas F1 Team,Collision,1,52,19,4346.144999,,
2020,5,2020-05,70th Anniversary Grand Prix,VER,Red Bull Racing,Finished,52,52,1,4781.992999,4781.992999,0
2020,5,2020-05,70th Anniversary Grand Prix,HAM,Mercedes,Finished,52,52,2,4781.992999,4793.318999,0.002368469
2020,5,2020-05,70th Anniversary Grand Prix,BOT,Mercedes,Finished,52,52,3,4781.992999,4801.223999,0.004021545
2020,5,2020-05,70th Anniversary Grand Prix,LEC,Ferrari,Finished,52,52,4,4781.992999,4811.281999,0.006124852
2020,5,2020-05,70th Anniversary Grand Prix,ALB,Red Bull Racing,Finished,52,52,5,4781.992999,4821.138999,0.008186127
2020,5,2020-05,70th Anniversary Grand Prix,STR,Aston Martin,Finished,52,52,6,4781.992999,4824.530999,0.008895454
2020,5,2020-05,70th Anniversary Grand Prix,HUL,Aston Martin,Finished,52,52,7,4781.992999,4837.943999,0.011700352
2020,5,2020-05,70th Anniversary Grand Prix,OCO,Alpine,Finished,52,52,8,4781.992999,4846.765999,0.013545189
2020,5,2020-05,70th Anniversary Grand Prix,NOR,McLaren,Finished,52,52,9,4781.992999,4847.536999,0.013706419
2020,5,2020-05,70th Anniversary Grand Prix,KVY,Racing Bulls,Finished,52,52,10,4781.992999,4851.661999,0.01456903
2020,5,2020-05,70th Anniversary Grand Prix,GAS,Racing Bulls,Finished,52,52,11,4781.992999,4852.634999,0.014772502
2020,5,2020-05,70th Anniversary Grand Prix,VET,Ferrari,Finished,52,52,12,4781.992999,4855.362999,0.015342975
2020,5,2020-05,70th Anniversary Grand Prix,SAI,McLaren,Finished,52,52,13,4781.992999,4856.062999,0.015489358
2020,5,2020-05,70th Anniversary Grand Prix,RIC,Alpine,+1 Lap,51,52,14,4781.992999,4882.53898,0.021025957
2020,5,2020-05,70th Anniversary Grand Prix,RAI,Kick Sauber,+1 Lap,51,52,15,4781.992999,4899.253411,0.024521243
2020,5,2020-05,70th Anniversary Grand Prix,GRO,Haas F1 Team,+1 Lap,51,52,16,4781.992999,4901.46596,0.024983926
2020,5,2020-05,70th Anniversary Grand Prix,GIO,Kick Sauber,+1 Lap,51,52,17,4781.992999,4907.379686,0.026220592
2020,5,2020-05,70th Anniversary Grand Prix,RUS,Williams,+1 Lap,51,52,18,4781.992999,4908.27898,0.02640865
2020,5,2020-05,70th Anniversary Grand Prix,LAT,Williams,+1 Lap,51,52,19,4781.992999,4908.897882,0.026538074
2020,5,2020-05,70th Anniversary Grand Prix,MAG,Haas F1 Team,Retired,43,52,20,4781.992999,4952.533209,0.035662999
2020,6,2020-06,Spanish Grand Prix,HAM,Mercedes,Finished,66,66,1,5505.278999,5505.278999,0
2020,6,2020-06,Spanish Grand Prix,VER,Red Bull Racing,Finished,66,66,2,5505.278999,5529.455999,0.004391603
2020,6,2020-06,Spanish Grand Prix,BOT,Mercedes,Finished,66,66,3,5505.278999,5550.030999,0.008128925
2020,6,2020-06,Spanish Grand Prix,STR,Aston Martin,+1 Lap,65,66,4,5505.278999,5611.750523,0.019339896
2020,6,2020-06,Spanish Grand Prix,PER,Aston Martin,+1 Lap,65,66,5,5505.278999,5609.455753,0.018923065
2020,6,2020-06,Spanish Grand Prix,SAI,McLaren,+1 Lap,65,66,6,5505.278999,5616.138,0.020136854
2020,6,2020-06,Spanish Grand Prix,VET,Ferrari,+1 Lap,65,66,7,5505.278999,5629.10243,0.022491763
2020,6,2020-06,Spanish Grand Prix,ALB,Red Bull Racing,+1 Lap,65,66,8,5505.278999,5630.315815,0.022712167
2020,6,2020-06,Spanish Grand Prix,GAS,Racing Bulls,+1 Lap,65,66,9,5505.278999,5630.913876,0.022820801
2020,6,2020-06,Spanish Grand Prix,NOR,McLaren,+1 Lap,65,66,10,5505.278999,5631.479446,0.022923533
2020,6,2020-06,Spanish Grand Prix,RIC,Alpine,+1 Lap,65,66,11,5505.278999,5632.485692,0.023106312
2020,6,2020-06,Spanish Grand Prix,KVY,Racing Bulls,+1 Lap,65,66,12,5505.278999,5633.351815,0.023263638
2020,6,2020-06,Spanish Grand Prix,OCO,Alpine,+1 Lap,65,66,13,5505.278999,5646.76403,0.025699884
2020,6,2020-06,Spanish Grand Prix,RAI,Kick Sauber,+1 Lap,65,66,14,5505.278999,5652.323261,0.026709684
2020,6,2020-06,Spanish Grand Prix,MAG,Haas F1 Team,+1 Lap,65,66,15,5505.278999,5660.129538,0.028127646
2020,6,2020-06,Spanish Grand Prix,GIO,Kick Sauber,+1 Lap,65,66,16,5505.278999,5660.839292,0.028256568
2020,6,2020-06,Spanish Grand Prix,RUS,Williams,+1 Lap,65,66,17,5505.278999,5670.573784,0.030024779
2020,6,2020-06,Spanish Grand Prix,LAT,Williams,+2 Laps,64,66,18,5505.278999,5679.400031,0.031628012
2020,6,2020-06,Spanish Grand Prix,GRO,Haas F1 Team,+2 Laps,64,66,19,5505.278999,5707.915125,0.036807603
2020,6,2020-06,Spanish Grand Prix,LEC,Ferrari,Electronics,38,66,20,5505.278999,,
2020,7,2020-07,Belgian Grand Prix,HAM,Mercedes,Finished,44,44,1,4360.921999,4360.921999,0
2020,7,2020-07,Belgian Grand Prix,BOT,Mercedes,Finished,44,44,2,4360.921999,4370.961999,0.002302265
2020,7,2020-07,Belgian Grand Prix,VER,Red Bull Racing,Finished,44,44,3,4360.921999,4381.828999,0.00479417
2020,7,2020-07,Belgian Grand Prix,RIC,Alpine,Finished,44,44,4,4360.921999,4391.445999,0.006999437
2020,7,2020-07,Belgian Grand Prix,OCO,Alpine,Finished,44,44,5,4360.921999,4415.230999,0.012453559
2020,7,2020-07,Belgian Grand Prix,ALB,Red Bull Racing,Finished,44,44,6,4360.921999,4419.027999,0.013324247
2020,7,2020-07,Belgian Grand Prix,NOR,McLaren,Finished,44,44,7,4360.921999,4432.423999,0.016396074
2020,7,2020-07,Belgian Grand Prix,GAS,Racing Bulls,Finished,44,44,8,4360.921999,4431.545999,0.01619474
2020,7,2020-07,Belgian Grand Prix,STR,Aston Martin,Finished,44,44,9,4360.921999,4432.111999,0.01632453
2020,7,2020-07,Belgian Grand Prix,PER,Aston Martin,Finished,44,44,10,4360.921999,4439.233999,0.01795767
2020,7,2020-07,Belgian Grand Prix,KVY,Racing Bulls,Finished,44,44,11,4360.921999,4461.472999,0.02305728
2020,7,2020-07,Belgian Grand Prix,RAI,Kick Sauber,Finished,44,44,12,4360.921999,4472.959999,0.025691356
2020,7,2020-07,Belgian Grand Prix,VET,Ferrari,Finished,44,44,13,4360.921999,4468.219999,0.02460443
2020,7,2020-07,Belgian Grand Prix,LEC,Ferrari,Finished,44,44,14,4360.921999,4470.224999,0.025064195
2020,7,2020-07,Belgian Grand Prix,GRO,Haas F1 Team,Finished,44,44,15,4360.921999,4632.310999,0.062232023
2020,7,2020-07,Belgian Grand Prix,LAT,Williams,Finished,44,44,16,4360.921999,4781.744999,0.09649863
2020,7,2020-07,Belgian Grand Prix,MAG,Haas F1 Team,Finished,44,44,17,4360.921999,4790.046999,0.098402356
2020,7,2020-07,Belgian Grand Prix,GIO,Kick Sauber,Accident,9,44,18,4360.921999,,
2020,7,2020-07,Belgian Grand Prix,RUS,Williams,Debris,9,44,19,4360.921999,,
2020,8,2020-08,Italian Grand Prix,GAS,Racing Bulls,Finished,53,53,1,4448.638999,4580.849999,0.029719427
2020,8,2020-08,Italian Grand Prix,SAI,McLaren,Finished,53,53,2,4448.638999,4576.492999,0.028740026
2020,8,2020-08,Italian Grand Prix,STR,Aston Martin,Finished,53,53,3,4448.638999,4586.069999,0.030892819
2020,8,2020-08,Italian Grand Prix,NOR,McLaren,Finished,53,53,4,4448.638999,4583.676999,0.030354902
2020,8,2020-08,Italian Grand Prix,BOT,Mercedes,Finished,53,53,5,4448.638999,4583.296999,0.030269482
2020,8,2020-08,Italian Grand Prix,RIC,Alpine,Finished,53,53,6,4448.638999,4582.232999,0.030030308
2020,8,2020-08,Italian Grand Prix,HAM,Mercedes,Finished,53,53,7,4448.638999,4448.638999,0
2020,8,2020-08,Italian Grand Prix,OCO,Alpine,Finished,53,53,8,4448.638999,4590.653999,0.031923247
2020,8,2020-08,Italian Grand Prix,KVY,Racing Bulls,Finished,53,53,9,4448.638999,4594.207999,0.032722143
2020,8,2020-08,Italian Grand Prix,PER,Aston Martin,Finished,53,53,10,4448.638999,4594.309999,0.032745071
2020,8,2020-08,Italian Grand Prix,LAT,Williams,Finished,53,53,11,4448.638999,4606.848999,0.035563686
2020,8,2020-08,Italian Grand Prix,GRO,Haas F1 Team,Finished,53,53,12,4448.638999,4603.395999,0.034787493
2020,8,2020-08,Italian Grand Prix,RAI,Kick Sauber,Finished,53,53,13,4448.638999,4616.922999,0.037828199
2020,8,2020-08,Italian Grand Prix,RUS,Williams,Finished,53,53,14,4448.638999,4606.514999,0.035488607
2020,8,2020-08,Italian Grand Prix,ALB,Red Bull Racing,Finished,53,53,15,4448.638999,4606.671999,0.035523898
2020,8,2020-08,Italian Grand Prix,GIO,Kick Sauber,Finished,53,53,16,4448.638999,4635.025999,0.041897533
2020,8,2020-08,Italian Grand Prix,VER,Red Bull Racing,Power Unit,30,53,17,4448.638999,,
2020,8,2020-08,Italian Grand Prix,LEC,Ferrari,Accident,23,53,18,4448.638999,,
2020,8,2020-08,Italian Grand Prix,MAG,Haas F1 Team,Power Unit,17,53,19,4448.638999,,
2020,8,2020-08,Italian Grand Prix,VET,Ferrari,Brakes,6,53,20,4448.638999,,
2020,9,2020-09,Tuscan Grand Prix,HAM,Mercedes,Finished,59,59,1,4940.486999,4940.486999,0
2020,9,2020-09,Tuscan Grand Prix,BOT,Mercedes,Finished,59,59,2,4940.486999,4955.090999,0.002955984
2020,9,2020-09,Tuscan Grand Prix,ALB,Red Bull Racing,Finished,59,59,3,4940.486999,4987.976999,0.009612413
2020,9,2020-09,Tuscan Grand Prix,RIC,Alpine,Finished,59,59,4,4940.486999,4987.605999,0.009537319
2020,9,2020-09,Tuscan Grand Prix,PER,Aston Martin,Finished,59,59,5,4940.486999,5015.710999,0.015226029
2020,9,2020-09,Tuscan Grand Prix,NOR,McLaren,Finished,59,59,6,4940.486999,5029.557999,0.018028789
2020,9,2020-09,Tuscan Grand Prix,KVY,Racing Bulls,Finished,59,59,7,4940.486999,5045.995999,0.021355992
2020,9,2020-09,Tuscan Grand Prix,LEC,Ferrari,Finished,59,59,8,4940.486999,5050.120999,0.02219093
2020,9,2020-09,Tuscan Grand Prix,RAI,Kick Sauber,Finished,59,59,9,4940.486999,4990.071999,0.01003646
2020,9,2020-09,Tuscan Grand Prix,VET,Ferrari,Finished,59,59,10,4940.486999,5080.537999,0.02834761
2020,9,2020-09,Tuscan Grand Prix,RUS,Williams,Finished,59,59,11,4940.486999,5078.833999,0.028002705
2020,9,2020-09,Tuscan Grand Prix,GRO,Haas F1 Team,Finished,59,59,12,4940.486999,5026.120999,0.017333109
2020,9,2020-09,Tuscan Grand Prix,STR,Aston Martin,Puncture,42,59,13,4940.486999,,
2020,9,2020-09,Tuscan Grand Prix,OCO,Alpine,Brakes,7,59,14,4940.486999,,
2020,9,2020-09,Tuscan Grand Prix,LAT,Williams,Collision,6,59,15,4940.486999,,
2020,9,2020-09,Tuscan Grand Prix,MAG,Haas F1 Team,Collision,5,59,16,4940.486999,,
2020,9,2020-09,Tuscan Grand Prix,GIO,Kick Sauber,Collision,5,59,17,4940.486999,,
2020,9,2020-09,Tuscan Grand Prix,SAI,McLaren,Collision,5,59,18,4940.486999,,
2020,10,2020-10,Russian Grand Prix,BOT,Mercedes,Finished,53,53,1,4936.049,4936.049,0
2020,10,2020-10,Russian Grand Prix,VER,Red Bull Racing,Finished,53,53,2,4936.049,4944.181999,0.001647674
2020,10,2020-10,Russian Grand Prix,HAM,Mercedes,Finished,53,53,3,4936.049,4958.181999,0.00448395
2020,10,2020-10,Russian Grand Prix,PER,Aston Martin,Finished,53,53,4,4936.049,4969.287999,0.006733928
2020,10,2020-10,Russian Grand Prix,RIC,Alpine,Finished,53,53,5,4936.049,4984.791999,0.009874902
2020,10,2020-10,Russian Grand Prix,LEC,Ferrari,Finished,53,53,6,4936.049,5003.816999,0.013729199
2020,10,2020-10,Russian Grand Prix,OCO,Alpine,Finished,53,53,7,4936.049,5004.927999,0.013954278
2020,10,2020-10,Russian Grand Prix,KVY,Racing Bulls,Finished,53,53,8,4936.049,5013.470999,0.015685014
2020,10,2020-10,Russian Grand Prix,GAS,Racing Bulls,Finished,53,53,9,4936.049,5030.728999,0.019181333
2020,10,2020-10,Russian Grand Prix,ALB,Red Bull Racing,Finished,53,53,10,4936.049,5047.759999,0.022631663
2020,10,2020-10,Russian Grand Prix,GIO,Kick Sauber,+1 Lap,52,53,11,4936.049,5053.021019,0.0236975
2020,10,2020-10,Russian Grand Prix,MAG,Haas F1 Team,+1 Lap,52,53,12,4936.049,5052.376865,0.023567
2020,10,2020-10,Russian Grand Prix,VET,Ferrari,+1 Lap,52,53,13,4936.049,5056.879826,0.02447926
2020,10,2020-10,Russian Grand Prix,RAI,Kick Sauber,+1 Lap,52,53,14,4936.049,5062.272576,0.025571783
2020,10,2020-10,Russian Grand Prix,NOR,McLaren,+1 Lap,52,53,15,4936.049,5077.164557,0.028588767
2020,10,2020-10,Russian Grand Prix,LAT,Williams,+1 Lap,52,53,16,4936.049,5100.037115,0.033222546
2020,10,2020-10,Russian Grand Prix,GRO,Haas F1 Team,+1 Lap,52,53,17,4936.049,5094.672903,0.032135804
2020,10,2020-10,Russian Grand Prix,RUS,Williams,+1 Lap,52,53,18,4936.049,5129.621307,0.039216042
2020,11,2020-11,Eifel Grand Prix,HAM,Mercedes,Finished,60,60,1,5276.967999,5276.967999,0
2020,11,2020-11,Eifel Grand Prix,VER,Red Bull Racing,Finished,60,60,2,5276.967999,5292.588,0.002960033
2020,11,2020-11,Eifel Grand Prix,RIC,Alpine,Finished,60,60,3,5276.967999,5764.254,0.092342042
2020,11,2020-11,Eifel Grand Prix,PER,Aston Martin,Finished,60,60,4,5276.967999,5765.710999,0.092618147
2020,11,2020-11,Eifel Grand Prix,SAI,McLaren,Finished,60,60,5,5276.967999,5771.545999,0.093723896
2020,11,2020-11,Eifel Grand Prix,GAS,Racing Bulls,Finished,60,60,6,5276.967999,5772.406999,0.093887058
2020,11,2020-11,Eifel Grand Prix,LEC,Ferrari,Finished,60,60,7,5276.967999,5780.454999,0.095412176
2020,11,2020-11,Eifel Grand Prix,HUL,Aston Martin,Finished,60,60,8,5276.967999,5782.236999,0.09574987
2020,11,2020-11,Eifel Grand Prix,GRO,Haas F1 Team,Finished,60,60,9,5276.967999,5788.722,0.096978796
2020,11,2020-11,Eifel Grand Prix,GIO,Kick Sauber,Finished,60,60,10,5276.967999,5789.676,0.097159581
2020,11,2020-11,Eifel Grand Prix,VET,Ferrari,Finished,60,60,11,5276.967999,5790.450999,0.097306446
2020,11,2020-11,Eifel Grand Prix,RAI,Kick Sauber,Finished,60,60,12,5276.967999,5791.116999,0.097432655
2020,11,2020-11,Eifel Grand Prix,MAG,Haas F1 Team,Finished,60,60,13,5276.967999,5799.225999,0.098969332
2020,11,2020-11,Eifel Grand Prix,LAT,Williams,Finished,60,60,14,5276.967999,5804.089999,0.099891074
2020,11,2020-11,Eifel Grand Prix,KVY,Racing Bulls,Finished,60,60,15,5276.967999,5805.228999,0.100106917
2020,11,2020-11,Eifel Grand Prix,NOR,McLaren,Power Unit,42,60,16,5276.967999,,
2020,11,2020-11,Eifel Grand Prix,ALB,Red Bull Racing,Radiator,23,60,17,5276.967999,,
2020,11,2020-11,Eifel Grand Prix,OCO,Alpine,Gearbox,22,60,18,5276.967999,,
2020,11,2020-11,Eifel Grand Prix,BOT,Mercedes,Power Unit,18,60,19,5276.967999,,
2020,11,2020-11,Eifel Grand Prix,RUS,Williams,Collision,12,60,20,5276.967999,,
2020,12,2020-12,Portuguese Grand Prix,HAM,Mercedes,Finished,66,66,1,5396.827999,5396.827999,0
2020,12,2020-12,Portuguese Grand Prix,BOT,Mercedes,Finished,66,66,2,5396.827999,5422.419999,0.004742045
2020,12,2020-12,Portuguese Grand Prix,VER,Red Bull Racing,Finished,66,66,3,5396.827999,5431.335999,0.006394126
2020,12,2020-12,Portuguese Grand Prix,LEC,Ferrari,Finished,66,66,4,5396.827999,5462.139999,0.012101924
2020,12,2020-12,Portuguese Grand Prix,GAS,Racing Bulls,+1 Lap,65,66,5,5396.827999,5497.154215,0.018589849
2020,12,2020-12,Portuguese Grand Prix,SAI,McLaren,+1 Lap,65,66,6,5396.827999,5498.592,0.018856262
2020,12,2020-12,Portuguese Grand Prix,PER,Aston Martin,+1 Lap,65,66,7,5396.827999,5500.222707,0.019158422
2020,12,2020-12,Portuguese Grand Prix,OCO,Alpine,+1 Lap,65,66,8,5396.827999,5501.817876,0.019453997
2020,12,2020-12,Portuguese Grand Prix,RIC,Alpine,+1 Lap,65,66,9,5396.827999,5502.522553,0.01958457
2020,12,2020-12,Portuguese Grand Prix,VET,Ferrari,+1 Lap,65,66,10,5396.827999,5503.680092,0.019799055
2020,12,2020-12,Portuguese Grand Prix,RAI,Kick Sauber,+1 Lap,65,66,11,5396.827999,5510.299384,0.02102557
2020,12,2020-12,Portuguese Grand Prix,ALB,Red Bull Racing,+1 Lap,65,66,12,5396.827999,5516.634369,0.022199405
2020,12,2020-12,Portuguese Grand Prix,NOR,McLaren,+1 Lap,65,66,13,5396.827999,5531.244738,0.024906619
2020,12,2020-12,Portuguese Grand Prix,RUS,Williams,+1 Lap,65,66,14,5396.827999,5538.964707,0.026337083
2020,12,2020-12,Portuguese Grand Prix,GIO,Kick Sauber,+1 Lap,65,66,15,5396.827999,5551.738246,0.028703944
2020,12,2020-12,Portuguese Grand Prix,MAG,Haas F1 Team,+1 Lap,65,66,16,5396.827999,5555.042307,0.029316166
2020,12,2020-12,Portuguese Grand Prix,GRO,Haas F1 Team,+1 Lap,65,66,17,5396.827999,5552.602338,0.028864055
2020,12,2020-12,Portuguese Grand Prix,LAT,Williams,+2 Laps,64,66,18,5396.827999,5569.861687,0.032062109
